id,title,content,date_str,year_abs,month,day,jd,am_day,source_type,source_database,source_url,language,category,subcategory,location,coordinates,people,places,keywords,confidence_score,data_hash,created_at,updated_at
456,Research on archaeology - Paper 2,This paper explores archaeology from a historical perspective with modern analytical methods.,1995-02-06,1995,1,1,2449754.5,711590.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""archaeology""]",0.9,9a8f0ec832eb5a50e871892446e98628,2025-11-04 00:42:42,2025-11-04 00:42:42
215,Research on history - Paper 1,This paper explores history from a historical perspective with modern analytical methods.,1995-02-12,1995,1,1,2449760.5,711596.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""history""]",0.9,a6c3b9ae249a225a1ae5b6f5f948a5e5,2025-11-04 00:25:20,2025-11-04 00:25:20
266,Research on medieval - Paper 12,This paper explores medieval from a historical perspective with modern analytical methods.,1995-04-10,1995,1,1,2449817.5,711653.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""medieval""]",0.9,3f0fb369a0c278d209a77e3c216e928d,2025-11-04 00:25:20,2025-11-04 00:25:20
353,Research on history - Paper 19,This paper explores history from a historical perspective with modern analytical methods.,1995-04-27,1995,1,1,2449834.5,711670.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""history""]",0.9,7f350f02384b364429b093e30603134f,2025-11-04 00:30:56,2025-11-04 00:30:56
163,27 czerwca,": Jorge Bilbao , hiszpański koszykarz Vladimir Egorov , macedoński zapaśnik Kinga Grześków , polska akrobatka Ryan Held , amerykański pływak Otar Kakabadze , gruziński piłkarz Monté Morris , amerykański koszykarz Elena Perinelli , włoska siatkarka Kiriłł Pogriebniak , rosyjski piłkarz",1995.0-06-27,1995,6,27,2449896.5,711732.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,6104dfb3f5938619c2418f8f3fa5417b,2025-11-04 00:25:20,2025-11-04 00:25:20
506,Research on ancient - Paper 12,This paper explores ancient from a historical perspective with modern analytical methods.,1995-07-17,1995,1,1,2449915.5,711751.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""ancient""]",0.9,32a6ce67c6b8afa5cf99a7dc163de440,2025-11-04 00:42:42,2025-11-04 00:42:42
359,Research on archaeology - Paper 5,This paper explores archaeology from a historical perspective with modern analytical methods.,1995-07-25,1995,1,1,2449923.5,711759.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.4,en,scientific_paper,journal_article,,,"[""Author 5"", ""Co-Author 5""]",[],"[""archaeology""]",0.9,239baf64859bc142e1547cb8bca6bfd3,2025-11-04 00:30:56,2025-11-04 00:30:56
276,Research on ancient - Paper 2,This paper explores ancient from a historical perspective with modern analytical methods.,1995-08-23,1995,1,1,2449952.5,711788.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""ancient""]",0.9,1761aa467131c61faf4fa2b6c57e07ca,2025-11-04 00:25:20,2025-11-04 00:25:20
423,Research on chronology - Paper 9,This paper explores chronology from a historical perspective with modern analytical methods.,1995-10-08,1995,1,1,2449998.5,711834.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""chronology""]",0.9,e0299d91ec2167bf2973d50be4424c87,2025-11-04 00:30:56,2025-11-04 00:30:56
347,Research on history - Paper 13,This paper explores history from a historical perspective with modern analytical methods.,1995-10-17,1995,1,1,2450007.5,711843.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""history""]",0.9,0ff30a133ade1779e2183b10c80e6b8f,2025-11-04 00:30:56,2025-11-04 00:30:56
95,22 października,": Kingsley Amis , brytyjski prozaik, poeta, krytyk literacki (ur. 1922 ) Åke Forsman , fiński piłkarz (ur. 1923 ) Inge Jaeger-Uhthoff , niemiecka rzeźbiarka (ur. 1902 ) Shefqet Peçi , albański poeta, prozaik, polityk (ur. 1906 ) Mary Wickes , amerykańska aktorka (ur. 1910 )",1995.0-10-22,1995,10,22,2450013.5,711849.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_października#Zmarli,pl,zgony,,,,[],[],[],0.8,a71700eb6f3f9c53d93ad2f793fa34d7,2025-11-04 00:25:20,2025-11-04 00:25:20
278,Research on ancient - Paper 4,This paper explores ancient from a historical perspective with modern analytical methods.,1995-11-21,1995,1,1,2450042.5,711878.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""ancient""]",0.9,80f77f0e88660aa9d02bfbfd05e55178,2025-11-04 00:25:20,2025-11-04 00:25:20
419,Research on chronology - Paper 5,This paper explores chronology from a historical perspective with modern analytical methods.,1995-12-08,1995,1,1,2450059.5,711895.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.4,en,scientific_paper,journal_article,,,"[""Author 5"", ""Co-Author 5""]",[],"[""chronology""]",0.9,d4ce59330e223f1bf055f7014693f38e,2025-11-04 00:30:56,2025-11-04 00:30:56
438,Research on history - Paper 4,This paper explores history from a historical perspective with modern analytical methods.,1995-12-22,1995,1,1,2450073.5,711909.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""history""]",0.9,d1e43a0a3a50ed051575696bf5598f69,2025-11-04 00:42:42,2025-11-04 00:42:42
255,Research on medieval - Paper 1,This paper explores medieval from a historical perspective with modern analytical methods.,1996-05-01,1996,1,1,2450204.5,712040.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""medieval""]",0.9,79564b397e6f507d36ebe13814b2fdba,2025-11-04 00:25:20,2025-11-04 00:25:20
280,Research on ancient - Paper 6,This paper explores ancient from a historical perspective with modern analytical methods.,1996-05-13,1996,1,1,2450216.5,712052.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""ancient""]",0.9,a34f2294b6b840598617fb023c182f58,2025-11-04 00:25:20,2025-11-04 00:25:20
469,Research on archaeology - Paper 15,This paper explores archaeology from a historical perspective with modern analytical methods.,1996-06-11,1996,1,1,2450245.5,712081.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""archaeology""]",0.9,8f8518aaba7d847c54c0e9956528c802,2025-11-04 00:42:42,2025-11-04 00:42:42
496,Research on ancient - Paper 2,This paper explores ancient from a historical perspective with modern analytical methods.,1996-08-17,1996,1,1,2450312.5,712148.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""ancient""]",0.9,131f8de77ab0cb82bb825b0185176745,2025-11-04 00:42:42,2025-11-04 00:42:42
159,17 sierpnia,"Indi Hartwell , australijska wrestlerka",1996.0-08-17,1996,8,17,2450313.5,712149.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,6fdc1b10082846d6d5409b39709f9e04,2025-11-04 00:25:20,2025-11-04 00:25:20
185,16 września,": Vanessa Aleksander , polsko-słowacka aktorka Terence Groothusen , arubański piłkarz Álvaro Hodeg , kolumbijski kolarz szosowy",1996.0-09-16,1996,9,16,2450343.5,712179.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/16_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,54dc756eacb190f7ef3c6d17074b153a,2025-11-04 00:25:20,2025-11-04 00:25:20
478,Research on medieval - Paper 4,This paper explores medieval from a historical perspective with modern analytical methods.,1997-02-08,1997,1,1,2450487.5,712323.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""medieval""]",0.9,fca6d26159bd129443028868de8159a6,2025-11-04 00:42:42,2025-11-04 00:42:42
166,6 kwietnia,": Ryszard Koniczek , polski historyk i teoretyk filmu (ur. 1931 ) Józef Sowada , polski malarz, rysownik, eseista, poeta (ur. 1956 )",1997.0-04-06,1997,4,6,2450545.5,712381.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/6_kwietnia#Zmarli,pl,zgony,,,,[],[],[],0.8,8e618eb483728080be7c2d31156db5f2,2025-11-04 00:25:20,2025-11-04 00:25:20
104,30 czerwca,": Toni Martínez , hiszpański piłkarz Olga Niedziałek , polska lekkoatletka, chodziarka Iryna Szymanowicz , białoruska tenisistka",1997.0-06-30,1997,6,30,2450630.5,712466.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/30_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,e6f2377b5a6b0f7dab0a62d1ac68c03c,2025-11-04 00:25:20,2025-11-04 00:25:20
284,Research on ancient - Paper 10,This paper explores ancient from a historical perspective with modern analytical methods.,1997-10-06,1997,1,1,2450727.5,712563.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""ancient""]",0.9,dece5f78cec044e183c5d8c43c7e3732,2025-11-04 00:25:20,2025-11-04 00:25:20
186,23 grudnia,": Carlik Jones , amerykański koszykarz Luka Jović , serbski piłkarz",1997.0-12-23,1997,12,23,2450806.5,712642.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,99757a37e1fffbfcd46563b153bf50ee,2025-11-04 00:25:20,2025-11-04 00:25:20
447,Research on history - Paper 13,This paper explores history from a historical perspective with modern analytical methods.,1998-01-15,1998,1,1,2450828.5,712664.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""history""]",0.9,ebdd14f91def48a5f43cd80ad34bd211,2025-11-04 00:42:42,2025-11-04 00:42:42
388,Research on medieval - Paper 14,This paper explores medieval from a historical perspective with modern analytical methods.,1998-03-18,1998,1,1,2450890.5,712726.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.13,en,scientific_paper,journal_article,,,"[""Author 14"", ""Co-Author 14""]",[],"[""medieval""]",0.9,bcf94640cbd39ba502e9826ac5d0930f,2025-11-04 00:30:56,2025-11-04 00:30:56
512,Research on ancient - Paper 18,This paper explores ancient from a historical perspective with modern analytical methods.,1998-05-02,1998,1,1,2450935.5,712771.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.17,en,scientific_paper,journal_article,,,"[""Author 18"", ""Co-Author 18""]",[],"[""ancient""]",0.9,6ba720860f3dac156f3a4dd0ac0d7935,2025-11-04 00:42:42,2025-11-04 00:42:42
376,Research on medieval - Paper 2,This paper explores medieval from a historical perspective with modern analytical methods.,1998-05-04,1998,1,1,2450937.5,712773.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""medieval""]",0.9,b2364263b7f20a2f90ee87d1997b0eb3,2025-11-04 00:30:56,2025-11-04 00:30:56
272,Research on medieval - Paper 18,This paper explores medieval from a historical perspective with modern analytical methods.,1998-05-16,1998,1,1,2450949.5,712785.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.17,en,scientific_paper,journal_article,,,"[""Author 18"", ""Co-Author 18""]",[],"[""medieval""]",0.9,2d6b96e31d33283db7f80c2cf7fd948a,2025-11-04 00:25:20,2025-11-04 00:25:20
521,Research on chronology - Paper 7,This paper explores chronology from a historical perspective with modern analytical methods.,1998-07-07,1998,1,1,2451001.5,712837.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""chronology""]",0.9,d0e9b85803c4b749348b32d94cac31a8,2025-11-04 00:42:42,2025-11-04 00:42:42
354,Research on history - Paper 20,This paper explores history from a historical perspective with modern analytical methods.,1999-02-25,1999,1,1,2451234.5,713070.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""history""]",0.9,41b7af932d66994296299f49b170888f,2025-11-04 00:30:56,2025-11-04 00:30:56
480,Research on medieval - Paper 6,This paper explores medieval from a historical perspective with modern analytical methods.,1999-12-13,1999,1,1,2451525.5,713361.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""medieval""]",0.9,9faeb2e02c471c8019d711ee0bfb51e6,2025-11-04 00:42:42,2025-11-04 00:42:42
150,26 stycznia,": Don Budge , amerykański tenisista (ur. 1915 ) Alfred Elton van Vogt , kanadyjski pisarz science fiction (ur. 1912 )",2000.0-01-26,2000,1,26,2451570.5,713406.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/26_stycznia#Zmarli,pl,zgony,,,,[],[],[],0.8,5a8f08e05faa25b6560a8fb38226d95a,2025-11-04 00:25:20,2025-11-04 00:25:20
302,Research on chronology - Paper 8,This paper explores chronology from a historical perspective with modern analytical methods.,2000-06-21,2000,1,1,2451716.5,713552.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""chronology""]",0.9,41b8263a9ff9f46e581ce919d9b34a45,2025-11-04 00:25:20,2025-11-04 00:25:20
527,Research on chronology - Paper 13,This paper explores chronology from a historical perspective with modern analytical methods.,2000-10-22,2000,1,1,2451839.5,713675.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""chronology""]",0.9,349b0efbc0fcb442ab16bebb61e416f0,2025-11-04 00:42:42,2025-11-04 00:42:42
249,Research on archaeology - Paper 15,This paper explores archaeology from a historical perspective with modern analytical methods.,2000-11-24,2000,1,1,2451872.5,713708.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""archaeology""]",0.9,3ee5f91a1cba4399e1194a0390cca511,2025-11-04 00:25:20,2025-11-04 00:25:20
132,9 kwietnia,": Sinaly Diomandé , iworyjski piłkarz Uziel García , meksykański piłkarz Mauricio Isais , meksykański piłkarz Aleksander Paluszek , polski piłkarz Brooke Raboutou , amerykańska wspinaczka sportowa",2001.0-04-09,2001,4,9,2452009.5,713845.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/9_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,6ecc91995c7f8e8acff181ba08487672,2025-11-04 00:25:20,2025-11-04 00:25:20
340,Research on history - Paper 6,This paper explores history from a historical perspective with modern analytical methods.,2001-05-13,2001,1,1,2452042.5,713878.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""history""]",0.9,359f47a36cff8e7f4456ed05db6158cc,2025-11-04 00:30:56,2025-11-04 00:30:56
457,Research on archaeology - Paper 3,This paper explores archaeology from a historical perspective with modern analytical methods.,2001-08-01,2001,1,1,2452122.5,713958.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""archaeology""]",0.9,39b1ac82c783aed9648595e289774de7,2025-11-04 00:42:42,2025-11-04 00:42:42
291,Research on ancient - Paper 17,This paper explores ancient from a historical perspective with modern analytical methods.,2001-10-05,2001,1,1,2452187.5,714023.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""ancient""]",0.9,d5d48022b5ed4efa8600bb09affea1ee,2025-11-04 00:25:20,2025-11-04 00:25:20
505,Research on ancient - Paper 11,This paper explores ancient from a historical perspective with modern analytical methods.,2001-10-22,2001,1,1,2452204.5,714040.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""ancient""]",0.9,ffab7a727bc8353ff9ce9ef52dc41643,2025-11-04 00:42:42,2025-11-04 00:42:42
88,25 grudnia,": Jan Bielecki , polski informatyk (ur. 1942 ) Kazimierz Łabudź , polski aktor, śpiewak (ur. 1909 ) Alfred Tomatis , francuski otolaryngolog (ur. 1920 )",2001.0-12-25,2001,12,25,2452269.5,714105.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/25_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,8be54d05d9296e296225384104a4e182,2025-11-04 00:25:20,2025-11-04 00:25:20
225,Research on history - Paper 11,This paper explores history from a historical perspective with modern analytical methods.,2002-05-06,2002,1,1,2452400.5,714236.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""history""]",0.9,90249cb41a3280f99285f757092198f3,2025-11-04 00:25:20,2025-11-04 00:25:20
269,Research on medieval - Paper 15,This paper explores medieval from a historical perspective with modern analytical methods.,2002-06-21,2002,1,1,2452446.5,714282.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""medieval""]",0.9,daa515dbc23f8d1e9037e9f869b3d1d8,2025-11-04 00:25:20,2025-11-04 00:25:20
236,Research on archaeology - Paper 2,This paper explores archaeology from a historical perspective with modern analytical methods.,2002-10-04,2002,1,1,2452551.5,714387.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""archaeology""]",0.9,98180d8399f7ec2d20a24d481fd97507,2025-11-04 00:25:20,2025-11-04 00:25:20
287,Research on ancient - Paper 13,This paper explores ancient from a historical perspective with modern analytical methods.,2002-10-19,2002,1,1,2452566.5,714402.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""ancient""]",0.9,11745b16b0a613738570cca723f00f7c,2025-11-04 00:25:20,2025-11-04 00:25:20
462,Research on archaeology - Paper 8,This paper explores archaeology from a historical perspective with modern analytical methods.,2002-12-23,2002,1,1,2452631.5,714467.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""archaeology""]",0.9,777d2689bc3fb847239be5bb8af6fae5,2025-11-04 00:42:42,2025-11-04 00:42:42
364,Research on archaeology - Paper 10,This paper explores archaeology from a historical perspective with modern analytical methods.,2003-02-17,2003,1,1,2452687.5,714523.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""archaeology""]",0.9,4ab4b21eb13298f2241112d68382239d,2025-11-04 00:30:56,2025-11-04 00:30:56
257,Research on medieval - Paper 3,This paper explores medieval from a historical perspective with modern analytical methods.,2003-05-18,2003,1,1,2452777.5,714613.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""medieval""]",0.9,bc242e493cda84c62443044ab7320d2a,2025-11-04 00:25:20,2025-11-04 00:25:20
74,23 sierpnia,": Hansjochem Autrum , niemiecki zoolog (ur. 1907 ) Bobby Bonds , amerykański baseballista (ur. 1946 ) Maurice Buret , francuski jeździec sportowy (ur. 1909 )",2003.0-08-23,2003,8,23,2452875.5,714711.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,fc1e3c1bed23913e54d3c75e029280ea,2025-11-04 00:25:20,2025-11-04 00:25:20
281,Research on ancient - Paper 7,This paper explores ancient from a historical perspective with modern analytical methods.,2003-12-16,2003,1,1,2452989.5,714825.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""ancient""]",0.9,8f5231df8d1a6ecd03d8c6fa56f14cb1,2025-11-04 00:25:20,2025-11-04 00:25:20
193,7 stycznia,": Isaac Cooper , australijski pływak Alexandria Loutitt , kanadyjska skoczkini narciarska",2004.0-01-07,2004,1,7,2453012.5,714848.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/7_stycznia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,32f926a8990ae44a032f526497eb044a,2025-11-04 00:25:20,2025-11-04 00:25:20
487,Research on medieval - Paper 13,This paper explores medieval from a historical perspective with modern analytical methods.,2004-03-02,2004,1,1,2453066.5,714902.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""medieval""]",0.9,c2e38453060f657bbc055a3cdac279e3,2025-11-04 00:42:42,2025-11-04 00:42:42
262,Research on medieval - Paper 8,This paper explores medieval from a historical perspective with modern analytical methods.,2004-05-15,2004,1,1,2453140.5,714976.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""medieval""]",0.9,b33fa3eb886a958491f544f61ed27f1b,2025-11-04 00:25:20,2025-11-04 00:25:20
3,12 czerwca,"Arthur Fils , francuski tenisista",2004.0-06-12,2004,6,12,2453169.5,715005.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/12_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,081eae5bd2dfa7d4bd9dbaee5215caec,2025-11-04 00:25:20,2025-11-04 00:25:20
465,Research on archaeology - Paper 11,This paper explores archaeology from a historical perspective with modern analytical methods.,2004-08-25,2004,1,1,2453242.5,715078.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""archaeology""]",0.9,8a28f7aa4c3264702a875204f95e4f37,2025-11-04 00:42:42,2025-11-04 00:42:42
377,Research on medieval - Paper 3,This paper explores medieval from a historical perspective with modern analytical methods.,2005-01-10,2005,1,1,2453380.5,715216.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""medieval""]",0.9,3677d5a873e4ecc4a38dd8e0a76571df,2025-11-04 00:30:56,2025-11-04 00:30:56
442,Research on history - Paper 8,This paper explores history from a historical perspective with modern analytical methods.,2005-01-25,2005,1,1,2453395.5,715231.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""history""]",0.9,877edd61cb85016bd576dfda8a954370,2025-11-04 00:42:42,2025-11-04 00:42:42
498,Research on ancient - Paper 4,This paper explores ancient from a historical perspective with modern analytical methods.,2005-06-02,2005,1,1,2453523.5,715359.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""ancient""]",0.9,08dc04dd5f11d83bbb92376148017617,2025-11-04 00:42:42,2025-11-04 00:42:42
314,Research on chronology - Paper 20,This paper explores chronology from a historical perspective with modern analytical methods.,2005-12-11,2005,1,1,2453715.5,715551.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""chronology""]",0.9,21e54737019f5bcce6deee03aef6025f,2025-11-04 00:25:20,2025-11-04 00:25:20
382,Research on medieval - Paper 8,This paper explores medieval from a historical perspective with modern analytical methods.,2006-05-14,2006,1,1,2453869.5,715705.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""medieval""]",0.9,f23c9b7e2928c69ac438fa7aa27fef91,2025-11-04 00:30:56,2025-11-04 00:30:56
476,Research on medieval - Paper 2,This paper explores medieval from a historical perspective with modern analytical methods.,2006-07-27,2006,1,1,2453943.5,715779.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""medieval""]",0.9,60fb9d5c0c24e91a94bea0fcbe5a2e18,2025-11-04 00:42:42,2025-11-04 00:42:42
401,Research on ancient - Paper 7,This paper explores ancient from a historical perspective with modern analytical methods.,2006-11-09,2006,1,1,2454048.5,715884.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""ancient""]",0.9,425015fa403cbeee977fd0bea6ba70b7,2025-11-04 00:30:56,2025-11-04 00:30:56
443,Research on history - Paper 9,This paper explores history from a historical perspective with modern analytical methods.,2006-11-09,2006,1,1,2454048.5,715884.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""history""]",0.9,ec8a2fd655a9678d6b563e11e9efea58,2025-11-04 00:42:42,2025-11-04 00:42:42
371,Research on archaeology - Paper 17,This paper explores archaeology from a historical perspective with modern analytical methods.,2007-02-01,2007,1,1,2454132.5,715968.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""archaeology""]",0.9,7ea8d562094492fba0832b2f565a4ad6,2025-11-04 00:30:56,2025-11-04 00:30:56
55,24 kwietnia,"Estêvão , brazylijski piłkarz",2007.0-04-24,2007,4,24,2454215.5,716051.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/24_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,d01a061e0148067f6086b21824427b5d,2025-11-04 00:25:20,2025-11-04 00:25:20
306,Research on chronology - Paper 12,This paper explores chronology from a historical perspective with modern analytical methods.,2007-05-13,2007,1,1,2454233.5,716069.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""chronology""]",0.9,3ec2469fbae834006cd079fc2d7ab0c1,2025-11-04 00:25:20,2025-11-04 00:25:20
192,23 sierpnia,": Bernard Kacperak , polski żużlowiec (ur. 1933 ) Adam Strug , polski dziennikarz, publicysta, pisarz (ur. 1927 )",2007.0-08-23,2007,8,23,2454336.5,716172.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,1bf4a1c956b657d85ea1a0a97bef582e,2025-11-04 00:25:20,2025-11-04 00:25:20
